Transaction ID,Customer ID,Date,Amount,Product
T26826,C8397,2023-05-28,801.2905857045878,Webcam
T26827,C8497,2023-12-25,765.8899969116907,Mouse
T26828,C8592,2023-10-24,237.82614057134836,Headphones
T26829,C6250,2023-05-02,791.3423207715585,Laptop
T26830,C6486,2023-02-01,91.04813690260974,Speaker
T26831,C9178,2023-05-21,680.970757598083,Mouse
T26832,C1806,2023-11-06,625.2824233716241,Keyboard
T26833,C5048,2023-01-16,954.9114409465175,Speaker
T26834,C5541,2023-09-23,642.0015789921566,Cable
T26835,C2097,2023-09-06,355.4840470770541,Desk
T26836,C5338,2023-07-03,533.2643808917948,Headphones
T26837,C1460,2023-07-13,982.7127276065685,Headphones
T26838,C6935,2023-06-15,148.21782033096304,Desk
T26839,C9538,2023-02-22,,Keyboard
T26840,C8423,2023-03-23,745.7402141540398,Keyboard
T26841,C3783,2023-02-03,798.8829860602616,Headphones
T26842,C3501,2023-12-07,871.8190746649412,Monitor
T26843,C9075,2023-03-26,664.4069582660157,Speaker
T26844,C5606,2023-07-26,,Keyboard
T26845,C6420,2023-07-21,454.1272225636329,Headphones
T26846,C8625,2023-02-28,304.13509013340644,Speaker
T26847,C9401,2023-12-21,918.069226195832,Desk
T26848,C7890,2023-01-25,228.43687487011343,Headphones
T26849,C5239,2023-01-31,851.050620458637,Chair
T26850,C1818,2023-03-15,515.5872554314512,Keyboard
T26851,C7571,2023-01-03,129.8771895813157,Monitor
T26852,C5104,2023-12-08,708.4052324283067,Headphones
T26853,C0618,2023-04-12,595.877936478022,Keyboard
T26854,C8510,2023-07-13,105.14044667799432,Mouse
T26855,C6286,2023-08-03,24.856486223038424,Mouse
T26856,C0457,2023-05-01,130.6083746000578,Speaker
T26857,C0501,2023-12-26,663.6710911335505,Monitor
T26858,C8075,2023-11-14,478.1145156041483,Monitor
T26859,C2316,2023-06-30,94.81647196535899,Chair
T26860,C3875,2023-12-10,640.4654181619827,Webcam
T26861,C6631,2023-02-02,430.30088697615054,Headphones
T26862,C4974,2023-08-29,651.7793227833904,Headphones
T26863,C4775,2023-04-01,,Chair
T26864,C1004,2023-05-21,33.64542621237308,Headphones
T26865,C6849,2023-02-08,64.96426697186405,Chair
T26866,C4197,2023-01-29,751.2648709912504,Chair
T26867,C6716,2023-04-15,61.89918576595737,Cable
T26868,C1067,2023-01-25,,Laptop
T26869,C4717,2023-10-02,802.0712473961083,Cable
T26870,C9821,2023-04-09,69.19821019590196,Keyboard
T26871,C6609,2023-01-16,685.6448787655448,Monitor
T26872,C3235,2023-03-13,120.52464143256708,Headphones
T26873,C6495,2023-07-18,708.791349710174,Cable
T26874,C4499,2023-03-26,794.8375205468,Desk
T26875,C5268,2023-08-06,117.603612160236,Chair
T26876,C6172,2023-07-04,882.8105127423797,Monitor
T26877,C8096,2023-06-22,745.6596713375261,Mouse
T26878,C3670,2023-09-19,346.0964398331706,Cable
T26879,C4716,2023-10-20,37.26848913577953,Desk
T26880,C9658,2023-11-06,148.4320582748292,Cable
T26881,C6070,2023-01-04,397.2560877428506,Speaker
T26882,C1962,2023-06-24,526.371043246573,Monitor
T26883,C0876,2023-12-07,758.5700472849481,Desk
T26884,C8735,2023-06-14,673.8228066686609,Mouse
T26885,C3517,2023-08-23,945.1052488437721,Webcam
T26886,C3866,2023-06-19,614.2532043718701,Headphones
T26887,C4500,2023-06-25,473.5383015136775,Headphones
T26888,C9211,2023-08-16,528.2879431172963,Monitor
T26889,C7234,2023-07-08,195.80511991630175,Desk
T26890,C9621,2023-01-15,704.9676546753722,Speaker
T26891,C5948,2023-09-11,415.172264290498,Speaker
T26892,C0575,2023-02-28,841.3425803264312,Monitor
T26893,C1459,2023-09-04,261.7767496825637,Webcam
T26894,C7396,2023-10-25,563.1918933336362,Mouse
T26895,C9692,2023-06-08,262.98057772731875,Webcam
T26896,C9684,2023-09-19,665.7692540216142,Keyboard
T26897,C3173,2023-10-02,824.0566125802344,Headphones
T26898,C2471,2023-06-15,419.43711233896425,Monitor
T26899,C3428,2023-05-02,341.6945651214275,Mouse
T26900,C7799,2023-12-26,902.4049249542786,Keyboard
T26901,C7737,2023-12-12,470.8746650868312,Chair
T26902,C4207,2023-06-30,219.06378563573983,Chair
T26903,C2201,2023-09-11,196.52482577469308,Webcam
T26904,C2965,2023-05-06,203.26632486957251,Webcam
T26905,C6906,2023-11-27,314.05252235897416,Laptop
T26906,C3314,2023-04-20,137.677719722546,Laptop
T26907,C2928,2023-05-22,695.9704732720384,Monitor
T26908,C8874,2023-05-02,480.71402499501363,Laptop
T26909,C8471,2023-01-10,,Speaker
T26910,C4459,2023-09-12,322.60680107440385,Monitor
T26911,C1649,2023-01-17,423.6434622452119,Monitor
T26912,C5528,2023-07-22,548.9506923154212,Headphones
T26913,C9351,2023-01-15,449.7315123128591,Desk
T26914,C8185,2023-01-03,91.31881640188064,Desk
T26915,C2342,2023-08-30,228.37706017918933,Speaker
T26916,C1519,2023-11-08,531.2384810356708,Laptop
T26917,C1839,2023-07-06,924.3316365007425,Mouse
T26918,C0871,2023-10-09,296.52452232768394,Chair
T26919,C5539,2023-04-13,493.62040534304646,Mouse
T26920,C9534,2023-08-23,222.5352627277591,Mouse
T26921,C5478,2023-06-27,,Desk
T26922,C9364,2023-03-28,118.07979499419567,Chair
T26923,C1129,2023-11-13,330.24111510259405,Desk
T26924,C6500,2023-09-10,141.22844137262567,Monitor
T26925,C1285,2023-11-07,148.16078018331356,Keyboard
T26926,C8763,2023-07-11,113.40016010709081,Chair
T26927,C2865,2023-01-03,735.1936452962341,Desk
T26928,C6046,2023-06-07,450.5168858696829,Speaker
T26929,C1978,2023-07-05,166.32565384996508,Mouse
T26930,C8639,2023-05-21,943.7798449290065,Cable
T26931,C9473,2023-11-21,544.2049444537887,Webcam
T26932,C5040,2023-02-20,544.6412111409259,Headphones
T26933,C7040,2023-11-06,535.7534752522686,Desk
T26934,C8829,2023-06-28,391.80232326230447,Chair
T26935,C2974,,151.55779309875308,Headphones
T26936,C4627,2023-09-25,411.4956562385764,Mouse
T26937,C0119,,477.5670880010493,Monitor
T26938,C8000,2023-04-30,,Monitor
T26939,C2293,2023-03-30,733.7173624421997,Keyboard
T26940,C2105,,712.8243680672028,Keyboard
T26941,C1068,2023-07-26,314.33745094347444,Mouse
T26942,C0424,2023-01-31,890.1314398569659,Chair
T26943,C3820,2023-09-24,639.9116997216926,Chair
T26944,C7704,2023-06-13,43.20622650181457,Cable
T26945,C1281,2023-05-01,634.3897720630466,Speaker
T26946,C3433,2023-05-14,686.4487644075612,Headphones
T26947,C0763,2023-05-03,863.7458534510187,Keyboard
T26948,C1630,2023-10-28,869.2666785822223,Headphones
T26949,C5500,2023-03-31,343.56161521619947,Mouse
T26950,C8635,2023-03-13,45.8399191004064,Mouse
T26951,C3015,2023-12-25,418.21940907889615,Headphones
T26952,C1498,2023-02-06,630.6693847614605,Laptop
T26953,C8281,2023-04-11,433.55417796722384,Cable
T26954,C9172,2023-04-22,350.1526719097699,Mouse
T26955,C8654,2023-01-30,449.38243625945046,Speaker
T26956,C3553,2023-02-07,603.4548252304829,Webcam
T26957,C7638,2023-07-26,764.9520939198532,Mouse
T26958,C8572,2023-06-15,23.961415564012746,Webcam
T26959,C4497,2023-01-09,627.8857310319332,Headphones
T26960,C4647,2023-10-04,134.66571473306806,Chair
T26961,C2984,2023-06-18,851.5335047642617,Desk
T26962,C3061,2023-11-21,559.2577826250331,Monitor
T26963,C7835,2023-10-02,403.84694655778185,Cable
T26964,C6805,2023-09-06,806.6302682484019,Speaker
T26965,C7511,2023-04-22,734.4558836687978,Webcam
T26966,C2951,2023-03-21,916.7794086962682,Cable
T26967,C4541,2023-01-18,727.5509870423639,Monitor
T26968,C7419,2023-03-21,180.64203505311713,Speaker
T26969,C6064,2023-07-14,872.6323039794197,Desk
T26970,C7662,2023-07-18,103.49383674775859,Laptop
T26971,C3422,2023-04-26,804.6546118938312,Mouse
T26972,C1991,2023-02-01,940.7879182034183,Monitor
T26973,C3857,2023-08-11,951.0890816416163,Speaker
T26974,C1483,2023-03-29,680.7796676479169,Keyboard
T26975,C2546,2023-06-10,906.5555275486604,Chair
T26976,C4221,2023-11-24,964.6912157986839,Monitor
T26977,C0643,2023-11-06,776.9217730665853,Cable
T26978,C3919,2023-04-13,,Mouse
T26979,C1587,2023-10-25,309.4936109409585,Desk
T26980,C2410,2023-06-12,255.84066658450607,Keyboard
T26981,C6505,2023-04-12,470.6042492462035,Headphones
T26982,C0055,2023-07-08,671.3784709209322,Speaker
T26983,C0842,,52.970465616484645,Mouse
T26984,C6929,2023-09-07,695.0357301019236,Laptop
T26985,C4588,2023-08-14,333.3317137420307,Desk
T26986,C9177,2023-05-04,356.1462106701315,Speaker
T26987,C2907,2023-11-01,234.92562466723402,Monitor
T26988,C5089,2023-10-06,141.7122059428599,Chair
T26989,C5057,2023-11-20,,Chair
T26990,C5983,2023-10-18,153.07412664069443,Webcam
T26991,C2273,2023-10-05,628.8386702116679,Chair
T26992,C6142,2023-06-07,875.2737086647373,Mouse
T26993,C8016,2023-01-03,844.3872641025253,Speaker
T26994,C8295,2023-11-27,367.8425029245556,Monitor
T26995,C9162,2023-01-10,737.8321899338074,Headphones
T26996,C1072,2023-03-08,596.6445739534178,Speaker
T26997,C0737,2023-06-18,206.1604406320211,Monitor
T26998,C9558,2023-02-19,273.776992990045,Keyboard
T26999,C6377,2023-05-07,495.800203525679,Chair
T27000,C7750,2023-07-16,926.3319909473983,Headphones
T27001,C3631,2023-01-15,632.6369055481391,Monitor
T27002,C0228,2023-05-02,,Desk
T27003,C6666,2023-02-17,649.5874119041605,Chair
T27004,C5712,2023-04-24,159.89551907053436,Mouse
T27005,C6157,2023-01-06,133.1612845093482,Desk
T27006,C3571,2023-01-04,970.9945199911167,Monitor
T27007,C8637,2023-10-06,838.8415843415737,Speaker
T27008,C7994,2023-06-22,553.7696600554274,Chair
T27009,C1620,2023-11-17,472.24388706924265,Laptop
T27010,C2205,2023-02-25,348.2068859447234,Speaker
T27011,C2704,,538.753766932384,Desk
T27012,C7743,2023-04-01,957.7928408200081,Mouse
T27013,C7575,2023-07-24,74.98784490700731,Keyboard
T27014,C9374,2023-09-04,590.493064477394,Mouse
T27015,C0798,2023-08-27,950.9321311402067,Keyboard
T27016,C9027,2023-12-26,,Mouse
T27017,C3000,2023-01-09,788.7760401672821,Webcam
T27018,C2765,2023-08-17,646.9338347345033,Webcam
T27019,C3685,2023-08-05,930.0388945179868,Monitor
T27020,C8200,2023-07-04,933.0753305058137,Headphones
T27021,C6240,2023-07-14,522.3013238010059,Webcam
T27022,C3875,2023-02-08,748.6978189179567,Headphones
T27023,C3330,2023-02-09,988.1863946009504,Chair
T27024,C6070,2023-01-16,454.18962073008095,Monitor
T27025,C5585,2023-03-22,364.32227857445156,Webcam
T27026,C8806,2023-04-01,118.87808863170031,Cable
T27027,C8881,2023-05-18,670.6704831340523,Monitor
T27028,C9090,2023-06-30,148.92934402083083,Keyboard
T27029,C8302,2023-03-06,557.4149375558782,Webcam
T27030,C1161,2023-04-25,69.73604640638318,Laptop
T27031,C3611,2023-02-19,994.8715937615552,Headphones
T27032,C4745,2023-10-12,,Webcam
T27033,C7332,2023-05-26,64.59220851563084,Speaker
T27034,C2004,2023-06-29,,Mouse
T27035,C8036,2023-12-29,612.9361614981392,Headphones
T27036,C1528,2023-06-10,699.0718185142857,Webcam
T27037,C7319,,814.0796827568181,Headphones
T27038,C7235,2023-09-24,708.6165420524135,Mouse
T27039,C5170,,,Laptop
T27040,C4611,2023-05-28,274.5025991527622,Desk
T27041,C6722,2023-05-30,194.90894346619666,Laptop
T27042,C8698,2023-08-12,712.284861268537,Monitor
T27043,C4251,2023-07-19,407.7894006807827,Webcam
T27044,C6627,2023-10-18,72.59928945997228,Keyboard
T27045,C2856,2023-03-21,491.84878122637826,Webcam
T27046,C3965,2023-04-18,454.1529647906854,Laptop
T27047,C7936,2023-06-11,566.9544014471164,Cable
T27048,C1675,2023-05-28,914.4052098062482,Monitor
T27049,C9383,2023-07-24,810.4033166777269,Speaker
T27050,C2393,2023-11-08,761.3709025687468,Speaker
T27051,C6879,2023-11-03,214.14499121998148,Speaker
T27052,C1922,2023-12-17,908.0959000945792,Cable
T27053,C4434,2023-03-26,,Laptop
T27054,C1828,2023-02-19,447.22175033854245,Cable
T27055,C0717,2023-05-01,43.05810519711535,Webcam
T27056,C0631,2023-06-02,654.8840909670215,Chair
T27057,C4861,2023-12-16,943.6266102417533,Cable
T27058,C8277,2023-07-18,,Laptop
T27059,C3769,2023-08-14,228.28899447022783,Mouse
T27060,C8929,2023-09-17,201.8765776480929,Chair
T27061,C2708,,314.06442007082165,Desk
T27062,C8419,2023-10-05,746.9475595529294,Monitor
T27063,C3358,2023-11-09,844.1223409534468,Headphones
T27064,C9500,2023-07-01,734.8654378103455,Mouse
T27065,C7861,2023-01-04,315.81286026273546,Webcam
T27066,C4205,2023-07-12,657.3594347449744,Headphones
T27067,C4231,2023-09-12,607.7773698480262,Chair
T27068,C5034,2023-10-31,494.9817920098567,Desk
T27069,C4387,2023-05-31,523.7147063512571,Speaker
T27070,C8158,2023-01-06,530.0238573141146,Webcam
T27071,C7676,2023-08-03,190.1212889597803,Monitor
T27072,C9845,2023-08-18,928.5655189594517,Headphones
T27073,C1868,2023-11-23,672.4836041469005,Headphones
T27074,C6966,,897.4559215573609,Cable
T27075,C7197,2023-03-26,313.05996732163396,Headphones
T27076,C0027,2023-06-03,417.7000508559248,Monitor
T27077,C6157,2023-07-21,348.3920998471389,Mouse
T27078,C9125,2023-07-13,851.785078662084,Laptop
T27079,C6589,2023-01-20,,Headphones
T27080,C5768,2023-09-27,240.14524047382983,Keyboard
T27081,C0467,2023-09-03,513.3651329070035,Chair
T27082,C7690,2023-03-12,557.5903691498662,Mouse
T27083,C2701,2023-07-21,857.1449924557269,Monitor
T27084,C9691,2023-12-17,272.0606553043182,Headphones
T27085,C8810,2023-02-27,276.31872332294586,Cable
T27086,C3778,2023-09-14,151.62325208484287,Chair
T27087,C2688,2023-08-09,148.91192022959348,Cable
T27088,C5333,2023-06-08,111.03249208355979,Webcam
T27089,C6807,2023-05-16,34.332164596648774,Speaker
T27090,C5057,2023-07-27,230.3945135788448,Speaker
T27091,C9697,2023-08-26,265.2761411515787,Webcam
T27092,C0180,2023-12-05,,Speaker
T27093,C7997,2023-08-06,,Keyboard
T27094,C5465,2023-07-07,926.3428782410612,Desk
T27095,C6721,2023-07-09,,Mouse
T27096,C0922,2023-10-01,431.5436770070444,Monitor
T27097,C3093,2023-09-11,181.51903611085805,Mouse
T27098,C5528,2023-07-13,54.01556817553185,Headphones
T27099,C9703,2023-12-15,,Monitor
T27100,C7466,2023-11-18,676.0991322748689,Webcam
T27101,C2720,2023-06-29,,Headphones
T27102,C8114,2023-11-19,42.46212778706337,Laptop
T27103,C9216,2023-03-29,808.258195911959,Laptop
T27104,C0152,2023-09-22,159.73318155353718,Headphones
T27105,C8205,2023-12-29,383.9097319087798,Mouse
T27106,C8907,2023-10-31,651.2816994889049,Webcam
T27107,C3626,2023-11-12,287.32885139450997,Laptop
T27108,C8441,2023-11-30,910.8589243019933,Desk
T27109,C1145,2023-05-06,541.502999576782,Headphones
T27110,C4483,2023-06-29,,Webcam
T27111,C4535,2023-02-12,190.313704836261,Mouse
T27112,C0721,2023-07-22,450.25712067023204,Chair
T27113,C4569,2023-11-02,11.569319405061346,Cable
T27114,C3230,,508.9003030463707,Mouse
T27115,C1007,2023-03-29,500.60199630597754,Keyboard
T27116,C4729,2023-01-14,395.60783899251874,Laptop
T27117,C7100,2023-08-31,598.1813045825285,Chair
T27118,C7117,2023-01-18,751.8525596096072,Keyboard
T27119,C3814,2023-08-16,64.47896007010331,Cable
T27120,C0538,2023-03-18,281.67200888675876,Cable
T27121,C2686,2023-10-17,159.26892593602383,Chair
T27122,C1981,2023-12-05,270.35640238576536,Mouse
T27123,C5907,2023-02-10,168.34234437508604,Headphones
T27124,C0540,2023-04-29,804.1735039335628,Headphones
T27125,C7047,2023-03-16,68.3088197480723,Webcam
T27126,C7262,2023-06-26,133.51015941651724,Headphones
T27127,C8676,2023-08-06,606.2273126691925,Monitor
T27128,C9221,2023-03-10,993.5817700452244,Headphones
T27129,C6301,2023-08-01,,Keyboard
T27130,C0052,2023-10-31,618.7944062220831,Laptop
T27131,C8435,2023-01-12,404.8260286249758,Mouse
T27132,C1687,2023-04-23,393.0413986610485,Laptop
T27133,C2822,2023-09-27,867.2725916841576,Monitor
T27134,C6564,2023-11-16,43.785873111975,Desk
T27135,C8121,2023-01-26,296.66772415350925,Keyboard
T27136,C8097,2023-02-24,149.60440520440437,Mouse
T27137,C8617,2023-11-11,212.07542087478197,Speaker
T27138,C8887,2023-07-27,88.55351589617007,Chair
T27139,C8546,2023-03-20,265.6449081147577,Laptop
T27140,C3691,2023-11-20,248.90857344100604,Cable
T27141,C1690,2023-05-31,267.41628465626195,Keyboard
T27142,C8485,2023-11-24,232.20759419018773,Keyboard
T27143,C0717,2023-07-17,232.66335534568591,Chair
T27144,C7284,2023-08-08,819.1022156743338,Keyboard
T27145,C4576,2023-10-31,732.8807492826714,Keyboard
T27146,C4573,2023-09-18,688.3958080072672,Desk
T27147,C0638,2023-01-21,245.92065779636823,Webcam
T27148,C7980,2023-06-27,602.6753547393032,Chair
T27149,C9492,2023-12-29,751.3809994453875,Monitor
T27150,C3949,2023-03-12,218.3179953956082,Keyboard
T27151,C8882,2023-12-16,423.44577645687764,Speaker
T27152,C5551,2023-04-04,577.0167622259765,Webcam
T27153,C8904,2023-07-26,258.44651196040786,Desk
T27154,C8631,2023-03-14,732.2136259129597,Cable
T27155,C3342,2023-06-04,584.2856250301085,Headphones
T27156,C5551,2023-09-15,312.2879303016658,Cable
T27157,C4239,2023-08-16,368.94273971732247,Monitor
T27158,C1784,,,Headphones
T27159,C9060,2023-06-24,475.1187239995953,Mouse
T27160,C1489,2023-10-23,548.7455336612858,Webcam
T27161,C7161,2023-08-05,483.87510791873456,Mouse
T27162,C0468,2023-02-05,160.22893185696358,Mouse
T27163,C5584,2023-12-23,668.6561022419967,Headphones
T27164,C1418,2023-07-31,112.94249352140858,Webcam
T27165,C5906,2023-05-30,175.8030492802234,Chair
T27166,C1777,2023-10-01,658.3179292451952,Webcam
T27167,C1082,2023-04-25,453.6069869206544,Chair
T27168,C2926,2023-07-22,,Desk
T27169,C4085,2023-01-06,284.3676870665076,Monitor
T27170,C7629,2023-11-19,77.53643032196217,Webcam
T27171,C6196,,940.2358328834954,Desk
T27172,C1012,2023-11-04,524.4683982351244,Chair
T27173,C7903,2023-07-17,464.7823737839465,Mouse
T27174,C0814,2023-07-26,934.7938126566249,Mouse
T27175,C0273,2023-01-03,983.8781267575471,Speaker
T27176,C3645,2023-03-07,64.7622484149692,Monitor
T27177,C1717,2023-07-27,326.46698123301593,Headphones
T27178,C6277,2023-10-05,641.0620808695859,Keyboard
T27179,C6233,2023-04-23,894.6568957317063,Keyboard
T27180,C6829,2023-05-19,588.8223428080723,Headphones
T27181,C0357,2023-06-13,984.1233739195027,Speaker
T27182,C0204,2023-11-05,685.0229399191511,Keyboard
T27183,C3746,2023-11-28,20.498128178689623,Cable
T27184,C1597,2023-06-17,496.08018682558026,Desk
T27185,C6615,2023-02-04,955.9145019476325,Laptop
T27186,C0497,2023-02-12,187.8478045613085,Mouse
T27187,C0063,2023-10-28,936.3140711322251,Headphones
T27188,C1580,2023-06-18,275.5526241991979,Laptop
T27189,C8732,2023-11-16,913.8686471173353,Chair
T27190,C4294,2023-09-28,613.8834393869539,Desk
T27191,C4877,2023-10-27,374.113141579904,Headphones
T27192,C7851,2023-02-11,911.5543558698088,Headphones
T27193,C4126,2023-07-06,96.95353330367463,Headphones
T27194,C2714,2023-03-26,740.9120346909095,Cable
T27195,C5329,2023-01-04,597.5074286910082,Laptop
T27196,C9273,2023-11-23,384.8988706945598,Speaker
T27197,C7888,2023-10-12,540.6986138960166,Speaker
T27198,C3380,2023-09-19,765.0835012535214,Mouse
T27199,C1599,2023-07-28,125.93328744918479,Chair
T27200,C7634,2023-09-12,271.9589271500172,Desk
T27201,C9821,2023-07-13,387.17795028606685,Cable
T27202,C3179,2023-03-22,735.0828663458593,Keyboard
T27203,C8045,2023-04-03,902.8514442733068,Monitor
T27204,C5114,2023-05-19,933.5208264835162,Headphones
T27205,C3373,2023-08-06,386.4103029892446,Desk
T27206,C6764,2023-09-01,463.15844776335103,Monitor
T27207,C1070,2023-04-13,908.2211742099485,Mouse
T27208,C2777,2023-02-01,65.33991594768773,Mouse
T27209,C1193,2023-12-09,,Mouse
T27210,C0814,2023-02-20,599.9628126862198,Mouse
T27211,C1153,2023-08-26,190.36561842567892,Headphones
T27212,C5833,2023-02-09,802.501449196706,Headphones
T27213,C1884,2023-09-14,84.28586509660143,Keyboard
T27214,C0268,2023-08-11,134.58459626778415,Headphones
T27215,C3672,,553.156754912554,Keyboard
T27216,C2813,2023-04-05,314.682132140103,Chair
T27217,C6563,2023-09-29,116.40541832099382,Laptop
T27218,C7014,2023-05-26,702.6573768537195,Cable
T27219,C5178,2023-11-24,167.0457570170689,Cable
T27220,C4086,2023-08-17,980.5977181993644,Laptop
T27221,C0384,2023-08-19,938.2337047423069,Speaker
T27222,C2851,2023-02-18,411.224547968999,Speaker
T27223,C6722,2023-12-29,749.7718485438099,Speaker
T27224,C7084,2023-09-08,808.7991134177156,Laptop
T27225,C1050,2023-10-22,563.4252679160029,Speaker
T27226,C1834,2023-02-27,812.2434052361778,Desk
T27227,C8990,2023-07-18,797.4708573018185,Headphones
T27228,C4468,2023-06-19,987.6928120266058,Mouse
T27229,C2976,2023-10-28,295.9739895088578,Desk
T27230,C5156,2023-08-15,878.3302500274981,Cable
T27231,C7699,2023-01-28,672.5015153592374,Webcam
T27232,C8001,2023-03-30,181.5031717514101,Desk
T27233,C1291,2023-04-02,167.80297295288617,Headphones
T27234,C7962,2023-03-14,789.6054311419152,Mouse
T27235,C7600,2023-09-18,413.9446500188208,Cable
T27236,C7187,2023-11-09,878.0719247117472,Desk
T27237,C7507,2023-03-21,519.0135737767343,Monitor
T27238,C2188,2023-01-29,314.3906082409267,Speaker
T27239,C8259,2023-08-23,855.2978451489714,Desk
T27240,C9585,2023-11-07,914.6738643907491,Cable
T27241,C7792,2023-05-31,481.2194604178676,Speaker
T27242,C6771,2023-02-26,494.71973511620735,Headphones
T27243,C9894,2023-05-26,916.2084598365293,Monitor
T27244,C8771,2023-05-13,347.29098692779905,Headphones
T27245,C7935,2023-05-27,639.0684028654318,Cable
T27246,C1606,2023-08-17,52.672347055307796,Cable
T27247,C7988,2023-07-15,999.1035401731021,Monitor
T27248,C7166,2023-03-25,144.09523151534896,Cable
T27249,C6055,2023-02-19,186.0623240201529,Monitor
T27250,C4506,2023-12-08,161.89366345786667,Laptop
T27251,C7248,2023-11-28,56.51723683979139,Cable
T27252,C5808,2023-09-21,778.0870658475955,Desk
T27253,C6257,2023-08-01,456.1630332010562,Mouse
T27254,C8052,2023-04-19,470.71260422059873,Laptop
T27255,C4285,2023-02-02,972.99819187691,Webcam
T27256,C2155,2023-04-12,226.97195165158936,Speaker
T27257,C7743,2023-06-23,65.9212554888688,Keyboard
T27258,C2805,2023-08-25,611.8899912686196,Cable
T27259,C2221,2023-05-07,445.7598891618708,Webcam
T27260,C9191,2023-08-10,209.21382154173727,Keyboard
T27261,C0722,2023-07-14,480.21302301383196,Desk
T27262,C9407,2023-07-10,195.64639835350954,Cable
T27263,C9886,2023-04-04,956.6350191869781,Desk
T27264,C6975,2023-09-16,895.8794655278543,Laptop
T27265,C5804,2023-11-04,527.5094265765164,Speaker
T27266,C3395,2023-02-13,454.81986356825735,Keyboard
T27267,C4026,,288.8248671636756,Chair
T27268,C8129,2023-02-27,726.4062817138704,Laptop
T27269,C5157,2023-04-05,146.43800346922959,Keyboard
T27270,C4813,,740.2996084553536,Keyboard
T27271,C8651,2023-10-02,461.49962110303926,Cable
T27272,C9894,2023-01-05,569.4241062295804,Monitor
T27273,C8819,2023-09-04,690.8730773083245,Desk
T27274,C2457,,732.8104549224463,Keyboard
T27275,C0207,2023-10-09,683.3655838287247,Headphones
T27276,C1357,2023-04-24,,Webcam
T27277,C7462,2023-09-04,157.59510790667008,Chair
T27278,C7157,2023-12-30,305.13976364835406,Webcam
T27279,C8152,2023-01-18,,Speaker
T27280,C6523,2023-06-22,860.816351551312,Laptop
T27281,C2674,2023-08-16,74.4029683311013,Laptop
T27282,C1050,2023-08-11,576.2086031059923,Monitor
T27283,C6824,2023-07-29,923.3534659930708,Headphones
T27284,C2592,2023-09-01,974.4056235426227,Keyboard
T27285,C6877,2023-01-09,886.6420060632669,Speaker
T27286,C4005,,505.2706977240722,Laptop
T27287,C5974,2023-05-02,617.589183152139,Cable
T27288,C8283,2023-10-25,156.1891445523375,Cable
T27289,C8668,2023-12-31,219.89644382591635,Cable
T27290,C8057,2023-11-22,228.89957249822095,Webcam
T27291,C2047,2023-12-06,539.1785414489337,Speaker
T27292,C5308,2023-11-24,558.7934378543429,Keyboard
T27293,C7737,2023-04-19,224.12622191116975,Webcam
T27294,C3691,2023-11-20,198.43097117238563,Mouse
T27295,C3267,2023-12-11,757.1564401278555,Cable
T27296,C4630,2023-01-31,254.18114864614918,Laptop
T27297,C2746,,588.0267936932503,Chair
T27298,C7024,2023-10-02,215.18662245393742,Desk
T27299,C8277,,514.3018182477562,Headphones
T27300,C2640,2023-06-24,624.4294711822542,Mouse
T27301,C4937,2023-10-20,976.6089541286282,Cable
T27302,C0077,2023-12-16,126.21913977563044,Chair
T27303,C6474,2023-07-28,708.4751025521931,Desk
T27304,C3505,2023-08-12,736.9624714679752,Keyboard
T27305,C2425,2023-01-19,230.05697689677913,Monitor
T27306,C6485,2023-08-05,411.7355455310995,Cable
T27307,C5297,2023-04-03,712.1046146294726,Monitor
T27308,C6568,2023-02-22,714.5717173108476,Laptop
T27309,C6087,2023-03-16,505.98096793557687,Mouse
T27310,C2222,2023-05-12,700.4986932064835,Speaker
T27311,C0406,2023-02-15,547.1394243047438,Cable
T27312,C2130,2023-02-05,125.0732697762852,Mouse
T27313,C6835,2023-05-12,779.5819584609941,Speaker
T27314,C0398,2023-05-10,269.28534668486645,Cable
T27315,C9993,2023-06-16,973.9020248993921,Keyboard
T27316,C3474,2023-08-31,807.1627469009087,Desk
T27317,C4990,2023-08-13,760.0224237142097,Monitor
T27318,C3927,2023-10-27,795.7413827619689,Headphones
T27319,C1945,2023-04-01,393.6016152791738,Cable
T27320,C8630,,78.61311461496945,Mouse
T27321,C5392,2023-12-30,404.00218060251126,Keyboard
T27322,C5400,2023-10-24,331.8510285824311,Headphones
T27323,C0223,2023-05-02,225.471042169928,Keyboard
T27324,C1611,2023-12-25,344.8385454093173,Speaker
T27325,C7831,2023-12-19,666.0255832927962,Headphones
T27326,C4605,2023-10-21,72.84021515598315,Webcam
T27327,C4001,2023-07-12,318.98383295797976,Monitor
T27328,C2665,2023-04-24,300.34985195318905,Mouse
T27329,C1066,2023-01-11,217.86571917489786,Cable
T27330,C5365,2023-07-06,898.8158985765807,Speaker
T27331,C9469,2023-03-19,856.9524728377403,Desk
T27332,C5394,2023-03-11,658.0654847484101,Headphones
T27333,C7103,2023-10-26,810.301531770024,Monitor
T27334,C7502,2023-04-14,711.3689378083651,Monitor
T27335,C0604,,78.26695841588602,Laptop
T27336,C5131,2023-08-03,817.3726515304963,Keyboard
T27337,C6296,2023-04-28,464.03629808728,Mouse
T27338,C8381,2023-01-05,511.95406771955254,Laptop
T27339,C7104,2023-06-03,978.9085827532922,Keyboard
T27340,C8868,2023-07-29,953.1422426937899,Desk
